1512,路人女主的养成方法,https://www.bilibili.com/bangumi/media/md1512
835,我们仍未知道那天所看见的花的名字。,https://www.bilibili.com/bangumi/media/md835
28223483,JOJO的奇妙冒险 星尘远征军 埃及篇,https://www.bilibili.com/bangumi/media/md28223483
4316382,五等分的新娘,https://www.bilibili.com/bangumi/media/md4316382
102312,碧蓝之海,https://www.bilibili.com/bangumi/media/md102312
1650,Fate/Zero 第一季,https://www.bilibili.com/bangumi/media/md1650
28234614,转生成为了只有乙女游戏破灭Flag的邪恶大小姐 第二季,https://www.bilibili.com/bangumi/media/md28234614
8932,龙王的工作！,https://www.bilibili.com/bangumi/media/md8932
28223748,齐木楠雄的灾难 始动篇,https://www.bilibili.com/bangumi/media/md28223748
53,月刊少女野崎君,https://www.bilibili.com/bangumi/media/md53
28228775,名侦探柯南,https://www.bilibili.com/bangumi/media/md28228775
28231817,Ｄｒ．ＳＴＯＮＥ 石纪元  (第二季),https://www.bilibili.com/bangumi/media/md28231817
28231773,动物狂想曲 / BEASTARS 第二季,https://www.bilibili.com/bangumi/media/md28231773
3365,境界的彼方,https://www.bilibili.com/bangumi/media/md3365
687,樱花庄的宠物女孩,https://www.bilibili.com/bangumi/media/md687
28228738,路人女主的养成方法 ♭,https://www.bilibili.com/bangumi/media/md28228738
5998,Re：创造主,https://www.bilibili.com/bangumi/media/md5998
6311,笨女孩,https://www.bilibili.com/bangumi/media/md6311
28224120,地缚少年花子君,https://www.bilibili.com/bangumi/media/md28224120
4316442,天使降临到我身边,https://www.bilibili.com/bangumi/media/md4316442
28230229,食戟之灵 餐之皿,https://www.bilibili.com/bangumi/media/md28230229
28222224,游戏人生 零,https://www.bilibili.com/bangumi/media/md28222224
33512,卫宫家今天的饭,https://www.bilibili.com/bangumi/media/md33512
5989,月色真美,https://www.bilibili.com/bangumi/media/md5989
5267750,约定的梦幻岛,https://www.bilibili.com/bangumi/media/md5267750
28231852,约定的梦幻岛 第二季,https://www.bilibili.com/bangumi/media/md28231852
1588,罪恶王冠,https://www.bilibili.com/bangumi/media/md1588
28221390,平凡职业造就世界最强,https://www.bilibili.com/bangumi/media/md28221390
28222618,动物狂想曲 / BEASTARS,https://www.bilibili.com/bangumi/media/md28222618
28233906,入间同学入魔了 第二季,https://www.bilibili.com/bangumi/media/md28233906
963,魔法禁书目录 第一季,https://www.bilibili.com/bangumi/media/md963
28228443,转生成为了只有乙女游戏破灭Flag的邪恶大小姐,https://www.bilibili.com/bangumi/media/md28228443
844,日常,https://www.bilibili.com/bangumi/media/md844
24755609,刀剑神域,https://www.bilibili.com/bangumi/media/md24755609
6434,宝石之国,https://www.bilibili.com/bangumi/media/md6434
28222715,路人超能100 第一次灵能咨询所员工旅游～舒缓心灵的疗愈之旅~（OVA2）,https://www.bilibili.com/bangumi/media/md28222715
28221387,Ｄｒ．ＳＴＯＮＥ 石纪元,https://www.bilibili.com/bangumi/media/md28221387
1177,CLANNAD,https://www.bilibili.com/bangumi/media/md1177
1552,可塑性记忆,https://www.bilibili.com/bangumi/media/md1552
5058,路人超能100(灵能百分百),https://www.bilibili.com/bangumi/media/md5058
1555,终结的炽天使,https://www.bilibili.com/bangumi/media/md1555
1540,我的青春恋爱物语果然有问题。续,https://www.bilibili.com/bangumi/media/md1540
28229881,魔女之旅,https://www.bilibili.com/bangumi/media/md28229881
28234626,异世界迷宫黑心企业,https://www.bilibili.com/bangumi/media/md28234626
5793,珈百璃的堕落,https://www.bilibili.com/bangumi/media/md5793
28229880,全员恶玉,https://www.bilibili.com/bangumi/media/md28229880
134912,魔法禁书目录 第三季,https://www.bilibili.com/bangumi/media/md134912
28221415,女高中生的虚度日常,https://www.bilibili.com/bangumi/media/md28221415
1672,龙与虎,https://www.bilibili.com/bangumi/media/md1672
2731,野良神,https://www.bilibili.com/bangumi/media/md2731
1660,夏目友人帐,https://www.bilibili.com/bangumi/media/md1660
28228734,天气之子,https://www.bilibili.com/bangumi/media/md28228734
78512,阿宅的恋爱真难,https://www.bilibili.com/bangumi/media/md78512
8772,Fate/EXTRA Last Encore,https://www.bilibili.com/bangumi/media/md8772
28228339,公主连结Re:Dive,https://www.bilibili.com/bangumi/media/md28228339
8752,魔卡少女樱 CLEAR CARD篇,https://www.bilibili.com/bangumi/media/md8752
28235176,半妖的夜叉姬 第二季,https://www.bilibili.com/bangumi/media/md28235176
5069,齐木楠雄的灾难,https://www.bilibili.com/bangumi/media/md5069
28231819,工作细胞BLACK,https://www.bilibili.com/bangumi/media/md28231819
1587,Fate/stay night [Unlimited Blade Works] 第二季,https://www.bilibili.com/bangumi/media/md1587
2680,男子高中生的日常,https://www.bilibili.com/bangumi/media/md2680
21988886,文豪野犬 第三季,https://www.bilibili.com/bangumi/media/md21988886
78352,超能力女儿,https://www.bilibili.com/bangumi/media/md78352
28221399,某科学的一方通行,https://www.bilibili.com/bangumi/media/md28221399
28223860,理科生坠入情网，故尝试证明。,https://www.bilibili.com/bangumi/media/md28223860
28231930,文豪野犬 汪！,https://www.bilibili.com/bangumi/media/md28231930
6440,如果能写小说就好了,https://www.bilibili.com/bangumi/media/md6440
2688,秒速五厘米,https://www.bilibili.com/bangumi/media/md2688
4762734,路人超能100 II(灵能百分百 第二季),https://www.bilibili.com/bangumi/media/md4762734
28222749,入间同学入魔了,https://www.bilibili.com/bangumi/media/md28222749
28229876,在魔王城说晚安,https://www.bilibili.com/bangumi/media/md28229876
140552,JOJO的奇妙冒险 不灭钻石,https://www.bilibili.com/bangumi/media/md140552
28229236,炎炎消防队 贰之章,https://www.bilibili.com/bangumi/media/md28229236
1089,钢之炼金术师 FULLMETAL ALCHEMIST,https://www.bilibili.com/bangumi/media/md1089
28233911,打了300年的史莱姆，不知不觉就练到了满级,https://www.bilibili.com/bangumi/media/md28233911
28233902,极主夫道,https://www.bilibili.com/bangumi/media/md28233902
4188,约会大作战,https://www.bilibili.com/bangumi/media/md4188
28234623,月光下的异世界之旅,https://www.bilibili.com/bangumi/media/md28234623
28221335,炎炎消防队,https://www.bilibili.com/bangumi/media/md28221335
28229869,在地下城寻求邂逅是否搞错了什么 第三季,https://www.bilibili.com/bangumi/media/md28229869
281,甘城光辉游乐园,https://www.bilibili.com/bangumi/media/md281
1523,元气少女缘结神◎,https://www.bilibili.com/bangumi/media/md1523
5550,夏目友人帐 第五季,https://www.bilibili.com/bangumi/media/md5550
28221403,擅长捉弄的高木同学 第二季,https://www.bilibili.com/bangumi/media/md28221403
3495,线上游戏的队友不可能是女生？,https://www.bilibili.com/bangumi/media/md3495
28232005,愤怒的审判,https://www.bilibili.com/bangumi/media/md28232005
427,某科学的超电磁炮S,https://www.bilibili.com/bangumi/media/md427
1559,食戟之灵,https://www.bilibili.com/bangumi/media/md1559
28231833,好比是最终迷宫前的少年到新手村生活一般的故事,https://www.bilibili.com/bangumi/media/md28231833
2667,我女友与青梅竹马的惨烈修罗场,https://www.bilibili.com/bangumi/media/md2667
28229884,请问您今天要来点兔子吗？BLOOM,https://www.bilibili.com/bangumi/media/md28229884
116772,玉子市场,https://www.bilibili.com/bangumi/media/md116772
22503880,贤者之孙,https://www.bilibili.com/bangumi/media/md22503880
4349,中二病也要谈恋爱！恋,https://www.bilibili.com/bangumi/media/md4349
12044,你的名字。,https://www.bilibili.com/bangumi/media/md12044
4762754,约会大作战 第三季,https://www.bilibili.com/bangumi/media/md4762754
2732,野良神 ARAGOTO,https://www.bilibili.com/bangumi/media/md2732
132112,猫和老鼠 旧版,https://www.bilibili.com/bangumi/media/md132112
2743,落第骑士英雄谭,https://www.bilibili.com/bangumi/media/md2743
6422,黑色四叶草,https://www.bilibili.com/bangumi/media/md6422
28234637,侦探已死,https://www.bilibili.com/bangumi/media/md28234637
5747,Fate/Grand Order ‐First Order‐,https://www.bilibili.com/bangumi/media/md5747
6001,从零开始的魔法书,https://www.bilibili.com/bangumi/media/md6001
2546,言叶之庭,https://www.bilibili.com/bangumi/media/md2546
28222693,喜欢本大爷的竟然就你一个？,https://www.bilibili.com/bangumi/media/md28222693
969,会长是女仆大人！,https://www.bilibili.com/bangumi/media/md969
2932,打工吧！魔王大人,https://www.bilibili.com/bangumi/media/md2932
28234642,魔法纪录 魔法少女小圆外传 第二季,https://www.bilibili.com/bangumi/media/md28234642
28231851,奇蛋物语 / WONDER EGG PRIORITY,https://www.bilibili.com/bangumi/media/md28231851
28233916,装甲重拳/MEGALOBOX 第二季,https://www.bilibili.com/bangumi/media/md28233916
28234625,精灵幻想记,https://www.bilibili.com/bangumi/media/md28234625
8812,齐木楠雄的灾难 第二季,https://www.bilibili.com/bangumi/media/md8812
